Survived,Pclass,Sex,Age,SibSp,Parch,Sex_encoding,features,rawPrediction,probability,prediction
0,1,female,44.0,0,0,0.0,"(6,[1,4],[1.0,44.0])","[1.5435020027249982,-1.5435020027249982]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,44.0,0,0,0.0,"(6,[1,4],[1.0,44.0])","[1.5435020027249982,-1.5435020027249982]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,44.0,0,0,0.0,"(6,[1,4],[1.0,44.0])","[1.5435020027249982,-1.5435020027249982]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,44.0,0,2,0.0,"[0.0,1.0,0.0,2.0,44.0,0.0]","[1.5435020027249977,-1.5435020027249977]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,44.0,1,0,0.0,"[0.0,1.0,1.0,0.0,44.0,0.0]","[1.5435020027249977,-1.5435020027249977]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,44.0,1,1,0.0,"[0.0,1.0,1.0,1.0,44.0,0.0]","[1.5435020027249973,-1.5435020027249973]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,44.0,1,2,0.0,"[0.0,1.0,1.0,2.0,44.0,0.0]","[1.5435020027249973,-1.5435020027249973]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,44.0,1,2,0.0,"[0.0,1.0,1.0,2.0,44.0,0.0]","[1.5435020027249973,-1.5435020027249973]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,44.0,1,2,0.0,"[0.0,1.0,1.0,2.0,44.0,0.0]","[1.5435020027249973,-1.5435020027249973]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,44.0,1,3,0.0,"[0.0,1.0,1.0,3.0,44.0,0.0]","[1.5435020027249973,-1.5435020027249973]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,44.0,2,0,0.0,"[0.0,1.0,2.0,0.0,44.0,0.0]","[1.5435020027249977,-1.5435020027249977]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,44.0,3,2,0.0,"[0.0,1.0,3.0,2.0,44.0,0.0]","[1.5435020027249968,-1.5435020027249968]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,45.0,0,0,0.0,"(6,[1,4],[1.0,45.0])","[1.5435020027249982,-1.5435020027249982]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,45.0,0,0,0.0,"(6,[1,4],[1.0,45.0])","[1.5435020027249982,-1.5435020027249982]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,45.0,0,0,0.0,"(6,[1,4],[1.0,45.0])","[1.5435020027249982,-1.5435020027249982]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,45.0,0,0,0.0,"(6,[1,4],[1.0,45.0])","[1.5435020027249982,-1.5435020027249982]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,45.0,0,0,0.0,"(6,[1,4],[1.0,45.0])","[1.5435020027249982,-1.5435020027249982]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,45.0,0,0,0.0,"(6,[1,4],[1.0,45.0])","[1.5435020027249982,-1.5435020027249982]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,45.0,0,0,0.0,"(6,[1,4],[1.0,45.0])","[1.5435020027249982,-1.5435020027249982]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,45.0,0,1,0.0,"[0.0,1.0,0.0,1.0,45.0,0.0]","[1.5435020027249977,-1.5435020027249977]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,45.0,0,1,0.0,"[0.0,1.0,0.0,1.0,45.0,0.0]","[1.5435020027249977,-1.5435020027249977]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,45.0,0,2,0.0,"[0.0,1.0,0.0,2.0,45.0,0.0]","[1.5435020027249977,-1.5435020027249977]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,45.0,0,2,0.0,"[0.0,1.0,0.0,2.0,45.0,0.0]","[1.5435020027249977,-1.5435020027249977]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,45.0,1,0,0.0,"[0.0,1.0,1.0,0.0,45.0,0.0]","[1.5435020027249977,-1.5435020027249977]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,45.0,1,1,0.0,"[0.0,1.0,1.0,1.0,45.0,0.0]","[1.5435020027249973,-1.5435020027249973]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,45.0,1,2,0.0,"[0.0,1.0,1.0,2.0,45.0,0.0]","[1.5435020027249973,-1.5435020027249973]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,45.0,1,2,0.0,"[0.0,1.0,1.0,2.0,45.0,0.0]","[1.5435020027249973,-1.5435020027249973]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,46.0,0,0,0.0,"(6,[1,4],[1.0,46.0])","[1.5435020027249982,-1.5435020027249982]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,46.0,0,0,0.0,"(6,[1,4],[1.0,46.0])","[1.5435020027249982,-1.5435020027249982]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,46.0,0,0,0.0,"(6,[1,4],[1.0,46.0])","[1.5435020027249982,-1.5435020027249982]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,46.0,1,0,0.0,"[0.0,1.0,1.0,0.0,46.0,0.0]","[1.5435020027249977,-1.5435020027249977]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,46.0,1,0,0.0,"[0.0,1.0,1.0,0.0,46.0,0.0]","[1.5435020027249977,-1.5435020027249977]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,46.0,1,0,0.0,"[0.0,1.0,1.0,0.0,46.0,0.0]","[1.5435020027249977,-1.5435020027249977]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,46.0,1,2,0.0,"[0.0,1.0,1.0,2.0,46.0,0.0]","[1.5435020027249973,-1.5435020027249973]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,47.0,0,0,0.0,"(6,[1,4],[1.0,47.0])","[1.5435020027249982,-1.5435020027249982]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,47.0,0,0,0.0,"(6,[1,4],[1.0,47.0])","[1.5435020027249982,-1.5435020027249982]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,47.0,0,0,0.0,"(6,[1,4],[1.0,47.0])","[1.5435020027249982,-1.5435020027249982]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,47.0,0,0,0.0,"(6,[1,4],[1.0,47.0])","[1.5435020027249982,-1.5435020027249982]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,47.0,0,0,0.0,"(6,[1,4],[1.0,47.0])","[1.5435020027249982,-1.5435020027249982]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,47.0,0,1,0.0,"[0.0,1.0,0.0,1.0,47.0,0.0]","[1.5435020027249977,-1.5435020027249977]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,47.0,0,2,0.0,"[0.0,1.0,0.0,2.0,47.0,0.0]","[1.5435020027249977,-1.5435020027249977]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,47.0,0,2,0.0,"[0.0,1.0,0.0,2.0,47.0,0.0]","[1.5435020027249977,-1.5435020027249977]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,47.0,0,4,0.0,"[0.0,1.0,0.0,4.0,47.0,0.0]","[1.5435020027249977,-1.5435020027249977]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,47.0,1,0,0.0,"[0.0,1.0,1.0,0.0,47.0,0.0]","[1.5435020027249977,-1.5435020027249977]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,47.0,1,0,0.0,"[0.0,1.0,1.0,0.0,47.0,0.0]","[1.5435020027249977,-1.5435020027249977]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,47.0,1,2,0.0,"[0.0,1.0,1.0,2.0,47.0,0.0]","[1.5435020027249973,-1.5435020027249973]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,47.0,1,2,0.0,"[0.0,1.0,1.0,2.0,47.0,0.0]","[1.5435020027249973,-1.5435020027249973]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,47.0,1,4,0.0,"[0.0,1.0,1.0,4.0,47.0,0.0]","[1.5435020027249973,-1.5435020027249973]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,47.0,2,0,0.0,"[0.0,1.0,2.0,0.0,47.0,0.0]","[1.5435020027249977,-1.5435020027249977]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,47.0,2,0,0.0,"[0.0,1.0,2.0,0.0,47.0,0.0]","[1.5435020027249977,-1.5435020027249977]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,47.0,2,2,0.0,"[0.0,1.0,2.0,2.0,47.0,0.0]","[1.5435020027249973,-1.5435020027249973]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,47.0,3,2,0.0,"[0.0,1.0,3.0,2.0,47.0,0.0]","[1.5435020027249968,-1.5435020027249968]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,48.0,0,0,0.0,"(6,[1,4],[1.0,48.0])","[1.5435020027249982,-1.5435020027249982]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,48.0,0,0,0.0,"(6,[1,4],[1.0,48.0])","[1.5435020027249982,-1.5435020027249982]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,48.0,0,0,0.0,"(6,[1,4],[1.0,48.0])","[1.5435020027249982,-1.5435020027249982]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,48.0,0,0,0.0,"(6,[1,4],[1.0,48.0])","[1.5435020027249982,-1.5435020027249982]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,48.0,1,0,0.0,"[0.0,1.0,1.0,0.0,48.0,0.0]","[1.5435020027249977,-1.5435020027249977]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,48.0,1,0,0.0,"[0.0,1.0,1.0,0.0,48.0,0.0]","[1.5435020027249977,-1.5435020027249977]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,48.0,1,0,0.0,"[0.0,1.0,1.0,0.0,48.0,0.0]","[1.5435020027249977,-1.5435020027249977]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,48.0,1,0,0.0,"[0.0,1.0,1.0,0.0,48.0,0.0]","[1.5435020027249977,-1.5435020027249977]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,48.0,1,1,0.0,"[0.0,1.0,1.0,1.0,48.0,0.0]","[1.5435020027249973,-1.5435020027249973]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,48.0,1,2,0.0,"[0.0,1.0,1.0,2.0,48.0,0.0]","[1.5435020027249973,-1.5435020027249973]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,48.0,2,0,0.0,"[0.0,1.0,2.0,0.0,48.0,0.0]","[1.5435020027249977,-1.5435020027249977]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,48.0,3,2,0.0,"[0.0,1.0,3.0,2.0,48.0,0.0]","[1.5435020027249968,-1.5435020027249968]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,48.0,4,0,0.0,"[0.0,1.0,4.0,0.0,48.0,0.0]","[1.543502002724997,-1.543502002724997]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,49.0,0,0,0.0,"(6,[1,4],[1.0,49.0])","[1.5435020027249982,-1.5435020027249982]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,49.0,0,0,0.0,"(6,[1,4],[1.0,49.0])","[1.5435020027249982,-1.5435020027249982]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,49.0,0,0,0.0,"(6,[1,4],[1.0,49.0])","[1.5435020027249982,-1.5435020027249982]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,49.0,0,0,0.0,"(6,[1,4],[1.0,49.0])","[1.5435020027249982,-1.5435020027249982]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,49.0,0,3,0.0,"[0.0,1.0,0.0,3.0,49.0,0.0]","[1.5435020027249977,-1.5435020027249977]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,49.0,1,0,0.0,"[0.0,1.0,1.0,0.0,49.0,0.0]","[1.5435020027249977,-1.5435020027249977]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,49.0,2,0,0.0,"[0.0,1.0,2.0,0.0,49.0,0.0]","[1.5435020027249977,-1.5435020027249977]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,49.0,2,2,0.0,"[0.0,1.0,2.0,2.0,49.0,0.0]","[1.5435020027249973,-1.5435020027249973]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,49.0,3,0,0.0,"[0.0,1.0,3.0,0.0,49.0,0.0]","[1.543502002724997,-1.543502002724997]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,50.0,0,0,0.0,"(6,[1,4],[1.0,50.0])","[1.5435020027249982,-1.5435020027249982]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,50.0,0,2,0.0,"[0.0,1.0,0.0,2.0,50.0,0.0]","[1.5435020027249977,-1.5435020027249977]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,50.0,0,3,0.0,"[0.0,1.0,0.0,3.0,50.0,0.0]","[1.5435020027249977,-1.5435020027249977]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,50.0,1,1,0.0,"[0.0,1.0,1.0,1.0,50.0,0.0]","[1.5435020027249973,-1.5435020027249973]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,50.0,1,1,0.0,"[0.0,1.0,1.0,1.0,50.0,0.0]","[1.5435020027249973,-1.5435020027249973]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,50.0,1,2,0.0,"[0.0,1.0,1.0,2.0,50.0,0.0]","[1.5435020027249973,-1.5435020027249973]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,50.0,2,0,0.0,"[0.0,1.0,2.0,0.0,50.0,0.0]","[1.5435020027249977,-1.5435020027249977]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,50.0,4,1,0.0,"[0.0,1.0,4.0,1.0,50.0,0.0]","[1.5435020027249968,-1.5435020027249968]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,51.0,0,0,0.0,"(6,[1,4],[1.0,51.0])","[1.5435020027249982,-1.5435020027249982]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,51.0,0,0,0.0,"(6,[1,4],[1.0,51.0])","[1.5435020027249982,-1.5435020027249982]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,51.0,0,0,0.0,"(6,[1,4],[1.0,51.0])","[1.5435020027249982,-1.5435020027249982]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,51.0,0,2,0.0,"[0.0,1.0,0.0,2.0,51.0,0.0]","[1.5435020027249977,-1.5435020027249977]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,51.0,1,0,0.0,"[0.0,1.0,1.0,0.0,51.0,0.0]","[1.5435020027249977,-1.5435020027249977]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,51.0,1,1,0.0,"[0.0,1.0,1.0,1.0,51.0,0.0]","[1.5435020027249973,-1.5435020027249973]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,51.0,3,0,0.0,"[0.0,1.0,3.0,0.0,51.0,0.0]","[1.543502002724997,-1.543502002724997]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,51.0,8,1,0.0,"[0.0,1.0,8.0,1.0,51.0,0.0]","[1.5435020027249964,-1.5435020027249964]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,52.0,0,0,0.0,"(6,[1,4],[1.0,52.0])","[1.5435020027249982,-1.5435020027249982]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,52.0,0,0,0.0,"(6,[1,4],[1.0,52.0])","[1.5435020027249982,-1.5435020027249982]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,52.0,0,0,0.0,"(6,[1,4],[1.0,52.0])","[1.5435020027249982,-1.5435020027249982]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,52.0,0,0,0.0,"(6,[1,4],[1.0,52.0])","[1.5435020027249982,-1.5435020027249982]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,52.0,0,0,0.0,"(6,[1,4],[1.0,52.0])","[1.5435020027249982,-1.5435020027249982]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,52.0,0,0,0.0,"(6,[1,4],[1.0,52.0])","[1.5435020027249982,-1.5435020027249982]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,52.0,0,0,0.0,"(6,[1,4],[1.0,52.0])","[1.5435020027249982,-1.5435020027249982]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,52.0,0,3,0.0,"[0.0,1.0,0.0,3.0,52.0,0.0]","[1.5435020027249977,-1.5435020027249977]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,52.0,1,0,0.0,"[0.0,1.0,1.0,0.0,52.0,0.0]","[1.5435020027249977,-1.5435020027249977]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,52.0,1,0,0.0,"[0.0,1.0,1.0,0.0,52.0,0.0]","[1.5435020027249977,-1.5435020027249977]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,52.0,2,1,0.0,"[0.0,1.0,2.0,1.0,52.0,0.0]","[1.5435020027249973,-1.5435020027249973]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,52.0,3,2,0.0,"[0.0,1.0,3.0,2.0,52.0,0.0]","[1.5435020027249968,-1.5435020027249968]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,52.5,1,4,0.0,"[0.0,1.0,1.0,4.0,52.5,0.0]","[1.5435020027249973,-1.5435020027249973]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,53.0,0,0,0.0,"(6,[1,4],[1.0,53.0])","[1.5435020027249982,-1.5435020027249982]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,53.0,0,0,0.0,"(6,[1,4],[1.0,53.0])","[1.5435020027249982,-1.5435020027249982]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,53.0,0,0,0.0,"(6,[1,4],[1.0,53.0])","[1.5435020027249982,-1.5435020027249982]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,53.0,0,0,0.0,"(6,[1,4],[1.0,53.0])","[1.5435020027249982,-1.5435020027249982]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,53.0,0,0,0.0,"(6,[1,4],[1.0,53.0])","[1.5435020027249982,-1.5435020027249982]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,53.0,0,1,0.0,"[0.0,1.0,0.0,1.0,53.0,0.0]","[1.5435020027249977,-1.5435020027249977]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,53.0,0,2,0.0,"[0.0,1.0,0.0,2.0,53.0,0.0]","[1.5435020027249977,-1.5435020027249977]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,53.0,1,0,0.0,"[0.0,1.0,1.0,0.0,53.0,0.0]","[1.5435020027249977,-1.5435020027249977]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,53.0,1,0,0.0,"[0.0,1.0,1.0,0.0,53.0,0.0]","[1.5435020027249977,-1.5435020027249977]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,53.0,1,0,0.0,"[0.0,1.0,1.0,0.0,53.0,0.0]","[1.5435020027249977,-1.5435020027249977]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,53.0,1,0,0.0,"[0.0,1.0,1.0,0.0,53.0,0.0]","[1.5435020027249977,-1.5435020027249977]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,53.0,1,0,0.0,"[0.0,1.0,1.0,0.0,53.0,0.0]","[1.5435020027249977,-1.5435020027249977]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,53.0,1,1,0.0,"[0.0,1.0,1.0,1.0,53.0,0.0]","[1.5435020027249973,-1.5435020027249973]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,53.0,1,2,0.0,"[0.0,1.0,1.0,2.0,53.0,0.0]","[1.5435020027249973,-1.5435020027249973]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,53.0,1,2,0.0,"[0.0,1.0,1.0,2.0,53.0,0.0]","[1.5435020027249973,-1.5435020027249973]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,53.0,2,0,0.0,"[0.0,1.0,2.0,0.0,53.0,0.0]","[1.5435020027249977,-1.5435020027249977]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,53.0,3,3,0.0,"[0.0,1.0,3.0,3.0,53.0,0.0]","[1.5435020027249968,-1.5435020027249968]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,54.0,0,0,0.0,"(6,[1,4],[1.0,54.0])","[1.5435020027249982,-1.5435020027249982]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,54.0,0,0,0.0,"(6,[1,4],[1.0,54.0])","[1.5435020027249982,-1.5435020027249982]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,54.0,0,0,0.0,"(6,[1,4],[1.0,54.0])","[1.5435020027249982,-1.5435020027249982]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,54.0,0,0,0.0,"(6,[1,4],[1.0,54.0])","[1.5435020027249982,-1.5435020027249982]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,54.0,0,0,0.0,"(6,[1,4],[1.0,54.0])","[1.5435020027249982,-1.5435020027249982]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,54.0,0,0,0.0,"(6,[1,4],[1.0,54.0])","[1.5435020027249982,-1.5435020027249982]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,54.0,0,1,0.0,"[0.0,1.0,0.0,1.0,54.0,0.0]","[1.5435020027249977,-1.5435020027249977]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,54.0,0,2,0.0,"[0.0,1.0,0.0,2.0,54.0,0.0]","[1.5435020027249977,-1.5435020027249977]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,54.0,0,5,0.0,"[0.0,1.0,0.0,5.0,54.0,0.0]","[1.5435020027249977,-1.5435020027249977]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,54.0,1,0,0.0,"[0.0,1.0,1.0,0.0,54.0,0.0]","[1.5435020027249977,-1.5435020027249977]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,54.0,1,0,0.0,"[0.0,1.0,1.0,0.0,54.0,0.0]","[1.5435020027249977,-1.5435020027249977]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,54.0,1,0,0.0,"[0.0,1.0,1.0,0.0,54.0,0.0]","[1.5435020027249977,-1.5435020027249977]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,54.0,1,2,0.0,"[0.0,1.0,1.0,2.0,54.0,0.0]","[1.5435020027249973,-1.5435020027249973]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,54.0,2,0,0.0,"[0.0,1.0,2.0,0.0,54.0,0.0]","[1.5435020027249977,-1.5435020027249977]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,55.0,0,0,0.0,"(6,[1,4],[1.0,55.0])","[1.5435020027249982,-1.5435020027249982]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,55.0,0,0,0.0,"(6,[1,4],[1.0,55.0])","[1.5435020027249982,-1.5435020027249982]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,55.0,0,2,0.0,"[0.0,1.0,0.0,2.0,55.0,0.0]","[1.5435020027249977,-1.5435020027249977]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,55.0,0,2,0.0,"[0.0,1.0,0.0,2.0,55.0,0.0]","[1.5435020027249977,-1.5435020027249977]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,55.0,1,0,0.0,"[0.0,1.0,1.0,0.0,55.0,0.0]","[1.5435020027249977,-1.5435020027249977]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,55.0,1,0,0.0,"[0.0,1.0,1.0,0.0,55.0,0.0]","[1.5435020027249977,-1.5435020027249977]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,55.0,1,0,0.0,"[0.0,1.0,1.0,0.0,55.0,0.0]","[1.5435020027249977,-1.5435020027249977]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,55.0,1,0,0.0,"[0.0,1.0,1.0,0.0,55.0,0.0]","[1.5435020027249977,-1.5435020027249977]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,55.0,1,2,0.0,"[0.0,1.0,1.0,2.0,55.0,0.0]","[1.5435020027249973,-1.5435020027249973]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,55.0,1,2,0.0,"[0.0,1.0,1.0,2.0,55.0,0.0]","[1.5435020027249973,-1.5435020027249973]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,55.0,1,2,0.0,"[0.0,1.0,1.0,2.0,55.0,0.0]","[1.5435020027249973,-1.5435020027249973]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,55.0,1,2,0.0,"[0.0,1.0,1.0,2.0,55.0,0.0]","[1.5435020027249973,-1.5435020027249973]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,55.0,3,1,0.0,"[0.0,1.0,3.0,1.0,55.0,0.0]","[1.5435020027249968,-1.5435020027249968]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,55.0,3,2,0.0,"[0.0,1.0,3.0,2.0,55.0,0.0]","[1.5435020027249968,-1.5435020027249968]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,56.0,0,0,0.0,"(6,[1,4],[1.0,56.0])","[1.5435020027249982,-1.5435020027249982]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,56.0,0,0,0.0,"(6,[1,4],[1.0,56.0])","[1.5435020027249982,-1.5435020027249982]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,56.0,0,0,0.0,"(6,[1,4],[1.0,56.0])","[1.5435020027249982,-1.5435020027249982]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,56.0,0,0,0.0,"(6,[1,4],[1.0,56.0])","[1.5435020027249982,-1.5435020027249982]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,56.0,0,1,0.0,"[0.0,1.0,0.0,1.0,56.0,0.0]","[1.5435020027249977,-1.5435020027249977]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,56.0,1,0,0.0,"[0.0,1.0,1.0,0.0,56.0,0.0]","[1.5435020027249977,-1.5435020027249977]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,56.0,1,0,0.0,"[0.0,1.0,1.0,0.0,56.0,0.0]","[1.5435020027249977,-1.5435020027249977]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,56.0,1,0,0.0,"[0.0,1.0,1.0,0.0,56.0,0.0]","[1.5435020027249977,-1.5435020027249977]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,56.0,1,1,0.0,"[0.0,1.0,1.0,1.0,56.0,0.0]","[1.5435020027249973,-1.5435020027249973]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,56.0,4,1,0.0,"[0.0,1.0,4.0,1.0,56.0,0.0]","[1.5435020027249968,-1.5435020027249968]","[0.9563534785727079,0.043646521427292084]",0.0
